cpe_vendor,cpe_product,cpe_version
ruijie,rg-es220gs-p_firmware,esw_1.0\(1\)b1p39
ruijie,rg-es228gs-p_firmware,esw_1.0\(1\)b1p35
ruijie,rg-es205gc-p_firmware,esw_1.0\(1\)b1p35
ruijie,rg-es205gc-p_firmware,esw_1.0\(1\)b1p27
ruijie,rg-es205gc_firmware,esw_1.0\(1\)b1p27
ruijie,rg-es206gc-p_firmware,esw_1.0\(1\)b1p27
ruijie,rg-es209gc-p_firmware,esw_1.0\(1\)b1p27
ruijie,rg-es206gs-p,-
ruijie,rg-es218gc-p_firmware,esw_1.0\(1\)b1p27
ruijie,rg-es228gs-p,-
ruijie,rg-es226gc-p_firmware,esw_1.0\(1\)b1p35
ruijie,rg-es210gc-lp_firmware,esw_1.0\(1\)b1p27
ruijie,rg-es209mg-p,-
ruijie,rg-es206gc-p,-
ruijie,rg-es216gc-v2_firmware,esw_1.0\(1\)b1p27
ruijie,rg-es216gc-v2_firmware,esw_1.0\(1\)b1p35
ruijie,rg-es218gc-p_firmware,esw_1.0\(1\)b1p35
ruijie,rg-es208gc_firmware,esw_1.0\(1\)b1p39
ruijie,rg-es216gc-v2_firmware,esw_1.0\(1\)b1p39
ruijie,rg-es205gc-p,-
ruijie,rg-es228gs-p_firmware,esw_1.0\(1\)b1p27
ruijie,rg-es208gc_firmware,esw_1.0\(1\)b1p27
ruijie,rg-es206mg-p,-
ruijie,rg-es224gc-v2,-
ruijie,rg-es205gc_firmware,esw_1.0\(1\)b1p35
ruijie,rg-es228gs-p_firmware,esw_1.0\(1\)b1p39
ruijie,rg-es226gc-p,-
ruijie,rg-es224gc-v2_firmware,esw_1.0\(1\)b1p27
ruijie,rg-es205gc_firmware,esw_1.0\(1\)b1p39
ruijie,rg-es226gc-p_firmware,esw_1.0\(1\)b1p27
ruijie,rg-es206gc-p_firmware,esw_1.0\(1\)b1p35
ruijie,rg-nis2100-4gt2sfp-hp,-
ruijie,rg-es209gc-p,-
ruijie,rg-es210gc-lp,-
ruijie,rg-es206gs-p_firmware,esw_1.0\(1\)b1p39
ruijie,rg-es220gs-p,-
ruijie,rg-es208gc,-
ruijie,rg-es205gc,-
ruijie,rg-es209mg-p_firmware,esw_1.0\(1\)b1p42_release\(12142711\)
figma,desktop,125.6.5
ibm,transformation_advisor,*
linkedin,linkedin,4.1.1087.2
phpgurukul,beauty_parlour_management_system,1.0
totolink,x5000r_firmware,9.1.0cu.2415_b20250515
totolink,n600r_firmware,4.3.0cu.7866_b20220506
apprain,apprain,4.0.5
phpversion,vx_guestbook,1.07
microsoft,azure_networking,-
microsoft,entra_id,-
microsoft,xbox_gaming_services,-
hono,hono,*
ecovacs,deebot_t20_pro_firmware,*
ecovacs,deebot_x1s_pro,-
ecovacs,deebot_x1_pro_omni,-
ecovacs,deebot_t10_omni_firmware,*
ecovacs,deebot_t20_pro,-
ecovacs,deebot_x1_omni_firmware,*
ecovacs,deebot_t10_omni,-
ecovacs,deebot_t20_pro_plus,-
ecovacs,deebot_t20_omni_firmware,*
ecovacs,deebot_x1_pro_omni_firmware,*
ecovacs,deebot_x1s_pro_firmware,*
ecovacs,deebot_t10,-
ecovacs,deebot_t10_turbo,-
ecovacs,deebot_t10_plus_firmware,*
ecovacs,deebot_t30_omni_firmware,*
ecovacs,deebot_t30s,-
ecovacs,deebot_t30_omni,-
ecovacs,deebot_x1_turbo_firmware,*
ecovacs,deebot_x1_turbo,-
ecovacs,deebot_x1_omni,-
ecovacs,deebot_t20_pro_plus_firmware,*
ecovacs,deebot_t20_omni,-
ecovacs,deebot_t10_turbo_firmware,*
ecovacs,deebot_t30s_firmware,*
ecovacs,deebot_t10_firmware,*
ecovacs,deebot_t10_plus,-
facebook-kimmymatillano,point_of_sale_system,1.0
coder,coder,*
campcodes,grocery_sales_and_inventory_system,1.0
emiloimagtolis,online_discussion_forum,1.0
dlink,dir-825_firmware,1.08.01
mlc-ai,xgrammar,0.1.23
fogproject,fogproject,*
runatlantis,atlantis,*
emiloi,online_discussion_forum,1.0
mayuri_k,pet_grooming_management_software,1.0
rems,personal_time_tracker,1.0
apache,jackrabbit_jcr_commons,*
jinher,jinher_oa,*
scholl,weblication_cms,019.004.000.000
mezereon,smart_search_and_filter,1.0
prestashop,prestashop,*
oretnom23,simple_forum\/discussion_system,1.0
n8n,n8n,1.101.1
n8n,n8n,1.95.3
n8n,n8n,1.100.1
avigilon,access_control_manager,7.10.0.20
codecept,codeceptjs,3.7.3
weiphp,weiphp,*
linkace,linkace,*
ethyca,fides,*
monai,medical_open_network_for_ai,*
emiloi,e-logbook_with_health_monitoring_system_for_covid-19,1.0
dlink,dir-823x_firmware,*
siemens,sinamics_s210_firmware,6.4
siemens,sinamics_g220_firmware,6.4
siemens,sinamics_s200,-
siemens,sinamics_s200_firmware,6.4
siemens,sinamics_s210,-
siemens,sinamics_g220,-
siemens,ruggedcom_rst2428p,*
siemens,ruggedcom_rst2428p_firmware,*
apache,hertzbeat,*
rockwellautomation,factorytalk_activation_manager,*
rockwellautomation,1756-en4trxt_firmware,*
rockwellautomation,1756-en2tr_series_b,-
rockwellautomation,1756-en4trxt,-
rockwellautomation,1756-en4tr_firmware,*
rockwellautomation,1756-en2tr_series_b_firmware,*
rockwellautomation,1756-en2tr_series_c,-
rockwellautomation,1756-en2tr_series_a,-
rockwellautomation,1756-en4tr,-
rockwellautomation,1756-en2tr_series_a_firmware,*
rockwellautomation,1756-en2tr_series_c_firmware,*
rockwellautomation,factorytalk_optix,*
rockwellautomation,controllogix_5580_firmware,35.013
rockwellautomation,controllogix_5580,-
rockwellautomation,factorytalk_analytics_logixai,3.00.00
rockwellautomation,factorytalk_analytics_logixai,3.01.00
adobe,commerce,2.4.9
yeswiki,yeswiki,4.5.4
microsoft,azure_connected_machine_agent,*
adobe,experience_manager,6.5
microsoft,officeplus,*
microsoft,xbox_gaming_services,*
tenda,g3_firmware,*
tenda,g3,-
tenda,w30e,2.0
tenda,w30e_firmware,*
proxmox,virtual_environment,8.4
lizardbyte,sunshine,2025.122.141614
tenda,g3,3.0
tenda,w30e,-
element-plus,element-plus,*
xwiki,pro_macros,*
lb-link,bl-cpe300m_firmware,-
lb-link,bl-cpe300m,-
pfsense,pfsense,*
ibm,jazz_for_service_management,*
halo,halo,*
datahihi1,tinyenv,*
tautulli,tautulli,*
nvidia,nvdebug,*
opexustech,foiaxpress_public_access_link,*
thinkinai,deepchat,*
rathena,rathena,*
axxonsoft,axxon_one,*
mariadb,model_context_protocol,0.1.0
litmus,mcp_server,0.0.1
utcms_project,utcms,9.0
1panel,1panel,2.0.8
masterlifecrm,dietly,1.25.0
tenda,f3,-
tenda,f3_firmware,12.01.01.48
anthropic,claude_code,*
techhub.p-m,decap_cms,*
sohamjuhin,tourism_management_system,2.0
easeus,eudskacs.sys_driver,20250328
intelbras,iwr_3000n,-
intelbras,iwr_3000n_firmware,*
benimpos,benimpos,3.0
hoverfly,hoverfly,*
chancms,chancms,3.3.0
lostvip,ruoyi-go,2.1
librechat,librechat,0.7.8
deltaww,dialink,*
xen,xen,*
openprinting,cups,*
intelliants,subrion_cms,4.2.1
instantcms,instantcms,*
ibm,storage_fusion_hci,*
ibm,storage_fusion_hci_for_watsonx,*
ibm,storage_fusion,*
10oa,10oa,1.0
zabbix,zabbix,*
huggingface,transformers,4.52.4
rakuten,viber,*
sueamcms_project,sueamcms,0.1.2
totolink,x2000r,v2
wavlink,wl-wn578w2,-
wavlink,wl-wn578w2_firmware,m78w2_v221110
sourcefabric,rpi-jukebox-rfid,*
audi,universal_traffic_recorder_firmware,1.52
audi,universal_traffic_recorder,2.0
unmark,unmark,*
crmeb,crmeb,*
fcba_zzm,smart_park_management_system,2.0
mayurik,pet_grooming_management_software,1.0
itsourcecode,baptism_information_management_system,1.0
oretnom23,student_grading_system,1.0
rems,link_status_checker,1.0
newbee-mall_project,newbee-mall,*
libexpat_project,libexpat,*
campcodes,online_laundry_management_system,1.0
tenda,ac15_firmware,15.03.05.14
m-files,hubshare,*
tenda,ac15_firmware,15.03.05.18
campcodes,online_job_finder_system,1.0
chaos-mesh,chaos_mesh,*
avtech,eagleeyes\(lite\),2.0.0
feisky,mcp-kubernetes-server,*
ibm,openpages,9.1.0
pathinfotech,servitiumcrm,2.10
sumatrapdfreader,sumatrapdf,3.5.2
zkea,zkeacms,4.3
harry0703,moneyprinterturbo,1.2.6
zeon,teampel,5.1.6
apache,fory,*
positron,px360bt,8200101542
positron,px360bt_firmware,rev8
kidaze,courseselectionsystem,*
janobe,online_student_file_management_system,1.0
askar634,computer_base_test,1.0
edimax,br-6473ax,-
edimax,br-6473ax_firmware,1.0.28
dolusoft,omaspot,*
bmc,control-m\/agent,*
frappe,erpnext,15.57.5
ibm,vios,4.1
ibm,vios,3.1
ibm,aix,7.3
ibm,aix,7.2
carmelo,computer_laboratory_system,1.0
phpgurukul,auto_taxi_stand_management_system,1.0
pspete,pspas,*
executeautomation,mcp_database_server,*
cloud,jasperreports_studio,*
cloud,jasperreports_library,*
cloud,jasperreports_io,*
cloud,jasperreports_web_studio,*
cloud,jasperreports_server,*
getgreenshot,greenshot,*
mohammadzain2008,linkr,*
signify,wiz_connected,1.9.1
tuya,tuya,5.6.1
ilevia,eve_x1_server_firmware,*
ilevia,eve_x1_server,-
by-night,sms,1.0
zhyd,oneblog,2.3.9
tduckcloud,tduck,5.1
carenlove,online_public_access_catalog,1.0
janobe,online_exam_form_submission,1.0
itsourcecode,web-based_internet_laboratory_management_system,1.0
cisa,thorium,*
cisa,thorium,1.1.0
swetrix,swetrix,*
zimaspace,zimaos,*
ruby-lang,rexml,*
parceljs,parcel,2.0.0
parceljs,parcel,*
linuxfoundation,dragonfly,*
angeljudesuarez,e-commerce_website,1.0
hubspot,jinjava,*
angeljudesuarez,online_clinic_management_system,1.0
wondershare,repairit,6.5.2
ashlar,graphite,13.0.48
ashlar,cobalt,12.2.1204.96
ashlar,graphite,13.0
ashlar,cobalt,-
facebook-riares,online_petshop_management_system,1.0
dlink,dir-823x_firmware,250416
dlink,dir-825_firmware,*
oxygenz,clipbucket_v5,5.5.2-90
realme,clone_phone,15.11.2_281008_250314
lobehub,lobe_chat,*
ibm,watsonx.data,2.2
oxygenz,clipbucket_v5,*
dlink,dir-645_firmware,1.05b01
comfast,cf-xr11,-
comfast,cf-xr11_firmware,2.7.2
h3c,magic_nx15_firmware,nx15v100r015
h3c,magic_nx15,-
oracle,opengrok,1.14.1
internet2,grouper,*
smseagle,smseagle,*
digitalocean,do-markdownit,*
four-faith,water_conservancy_informatization,1.0
hallowelt,bluespice,*
cmseasy,cmseasy,*
sync-in,sync-in_server,*
tenda,ac6_firmware,15.03.05.19
accela,automation_platform,22.2.3.0.230103
ibm,copy_services_manager,*
netapp,storagegrid,*
vasion,virtual_appliance_application,*
vasion,virtual_appliance_host,*
vasion,virtual_appliance_application,-
vasion,virtual_appliance_host,-
paracrawl,keops,2
tandoor,recipes,2.0.0
osgeo,mapserver,8.4.0
libraesva,email_security_gateway,*
htmly,htmly,*
zkea,zkeacms,*
h2o,h2o,*
dlink,dcs-935l,-
dlink,dcs-935l_firmware,*
codeastro,simple_pharmacy_management_system,1.0
fabianros,e-commerce_website,1.0
phpgurukul,car_rental_project,3.0
angeljudesuarez,hostel_management_system,1.0
tenda,ac23,1.0
tenda,ac23_firmware,*
campcodes,online_beauty_parlor_management_system,1.0
ibm,webmethods_integration,11.1
creacast,creabox_manager,4.4.4
blackmagicdesign,web_presenter_hd_firmware,3.3
blackmagicdesign,web_presenter_4k,-
blackmagicdesign,web_presenter_4k_firmware,3.3
blackmagicdesign,web_presenter_hd,-
2wcom,ip-4c_firmware,2.15.5
2wcom,ip-4c,-
papermark,papermark,*
sound4,pulse-eco_aes67,-
sound4,pulse-eco_aes67_firmware,1.22
cubecart,cubecart,*
ard,gec_en_ligne,*
ard,gec_en_ligne,-
blackmagicdesign,atem_mini_pro,-
blackmagicdesign,atem_mini_pro_firmware,2.7
authlib,authlib,*
ibm,sterling_connect\,express
autodesk,shared_components,2026.3
liquidlabs,magicai,9.1
flowiseai,flowise,3.0.5
ui-lib,stocky,5.0
inilabs,school_express,6.2
jinher,jinher_oa,2.0
phpjabbers,restaurant_menu_maker,1.1
angeljudesuarez,open_source_job_portal,1.0
fabian,simple_food_ordering_system,1.0
tenda,ac21_firmware,*
campcodes,society_membership_information_system,1.0
campcodes,gym_management_system,1.0
ironmountain,envision,*
campcodes,point_of_sale_system,1.0
gp247,gp247,*
wso2,identity_server,5.10.0
wso2,identity_server,6.1.0
wso2,identity_server,5.11.0
wso2,identity_server,7.0.0
wso2,identity_server,6.0.0
wso2,open_banking_iam,2.0.0
wso2,identity_server_as_key_manager,5.10.0
yzmcms,yzmcms,*
cszcms,csz_cms,1.3.0
totolink,x6000r_firmware,*
free5gc,free5gc,4.0.1
tenda,ac9_firmware,1.0
dnnsoftware,dotnetnuke,10.1.0
magdesign,pocketvj_control_panel,-
magdesign,pocketvj_control_panel_firmware,3.9.1
dlink,di-7100g,-
dlink,di-7100g_firmware,2020-02-21c1
typelevel,http4s,1.0.0
typelevel,http4s,*
flagforge,flagforge,2.1.0
apache,zookeeper,*
nvidia,driveos,-
nvidia,nvjpeg,-
nvidia,linux_for_tegra,-
nvidia,megatron-lm,0.13.0
horilla,horilla,1.3
qualcomm,sm8650p_firmware,-
qualcomm,sm8650_firmware,-
qualcomm,wcn7851,-
qualcomm,wcn6750_firmware,-
qualcomm,wcn6855,-
qualcomm,wcn7851_firmware,-
qualcomm,sm8550,-
qualcomm,wcn6856,-
qualcomm,sm8550_firmware,-
qualcomm,wcn6856_firmware,-
qualcomm,wcn7850_firmware,-
qualcomm,sm8650p,-
qualcomm,sg8275_firmware,-
qualcomm,wcn6855_firmware,-
qualcomm,sm8650,-
qualcomm,sg8275,-
qualcomm,wcn7850,-
qualcomm,wcn6750,-
qualcomm,snapdragon_665_mobile_platform_firmware,-
qualcomm,snapdragon_665_mobile_platform,-
qualcomm,wcn3999_firmware,-
qualcomm,wcn3999,-
qualcomm,sm7550p,-
qualcomm,s5_sound_platform,-
qualcomm,qcc7225_firmware,-
qualcomm,s5_gen_2_sound_platform_firmware,-
qualcomm,sm7550p_firmware,-
qualcomm,qcc5161,-
qualcomm,s3_sound_platform,-
qualcomm,s3_sound_platform_firmware,-
qualcomm,sm7550,-
qualcomm,s3_gen_2_sound_platform_firmware,-
qualcomm,qcc7228_firmware,-
qualcomm,qcc7226_firmware,-
qualcomm,qcc711_firmware,-
qualcomm,qcc7228,-
qualcomm,qcc7225,-
qualcomm,s5_gen_2_sound_platform,-
qualcomm,qcc5161_firmware,-
qualcomm,sm7550_firmware,-
qualcomm,qcc7226,-
qualcomm,s3_gen_2_sound_platform,-
qualcomm,qcc711,-
qualcomm,s5_sound_platform_firmware,-
qualcomm,qcm6690,-
qualcomm,qcs6690,-
qualcomm,qcs6690_firmware,-
qualcomm,qcm6690_firmware,-
running-elephant,datart,1.0.0
cisco,ios_xe,17.15.1z
cisco,ios,15.3\(3\)jpt2
cisco,ios_xe,17.12.5c
cisco,ios_xe,3.11.12e
cisco,ios_xe,17.9.7b
cisco,ios_xe,17.9.7a
cisco,ios,15.5\(1\)sy15
cisco,ios_xe,17.12.5b
cisco,ios,15.3\(3\)jpq5
cisco,ios_xe,17.15.1y
cisco,ios_xe,17.9.7
cisco,ios_xe,17.12.5a
cisco,ios_xe,17.15.3b
cisco,ios_xe,17.15.4
cisco,ios_xe,17.18.1
cisco,ios_xe,17.15.3
cisco,ios_xe,17.17.1
cisco,ios_xe,17.12.5
cisco,ios_xe,17.15.3a
keyangxiang,csvtojson,*
finto,langfuse,*
microsoft,omniparser,*
web3js,web3-core-subscriptions,*
tbo47,dagre-d3-es,7.0.9
node-cube,node-cube,5.0.0
node-cube,node-cube,*
openjsf,messageformat,*
magix-combine-ex_project,magix-combine-ex,*
regularjs,mpregular,*
rollbar,rollbar,*
sassdoc,sassdoc-extras,*
spmjs,spmrc,*
jonschlinkert,toggle-array,*
web3js,web3-core-method,*
pradeep-mishra,csvjson,*
open-federation,json-schema-editor-visual,*
parseplatform,parse_javascript_sdk,*
flagforge,flagforge,*
ericsson,indoor_connect_8855,-
ericsson,indoor_connect_8855_firmware,*
apidocjs,apidoc-core,*
langgenius,dify,1.8.1
riceball,git-commiters,*
srmorete,adb_mcp_server,*
star-citizen,embedvideo,*
zohocorp,manageengine_endpoint_central,*
monkeytype,monkeytype,*
cisco,firepower_threat_defense,*
cisco,adaptive_security_appliance_software,*
google,tensorflow,2.18.0
dingtian-tech,dt-r002_firmware,*
dingtian-tech,dt-r002_firmware,-
nagios,nagios_xi,*
smartbear,swagger_petstore,1.0.7
stormshield,stormshield_network_security,*
hutool,hutool,*
muyucms,muyucms,*
openbabel,open_babel,*
apache,airflow,3.0.3
gitlab,gitlab,18.4.0
wso2,enterprise_integrator,6.6.0
behaviortree,behaviortree,*
ogre3d,ogre,*
ibm,controller,*
ibm,cognos_controller,*
drivelock,drivelock,25.1.2
drivelock,drivelock,24.1.4
drivelock,drivelock,24.2.5
doist,todoist,8484
mercusys,mw305r,-
mercusys,mw305r_firmware,*
doxense,watchdoc,*
jupyter,jupyterlab,*
sprymedia,datatables,*
dlink,dir-823x_firmware,2025-04-16
arandasoft,passrecovery,1.0
wavlink,wl-wn586x3a_firmware,m86x3a_v240730
wavlink,wl-wn586x3a,-
dotnetfoundation,piranha_cms,12.0
tencent,weknora,0.1.0
ibm,watsonx.data,2.2.0
textit,phonenumbers,*
algolia,algoliasearch-helper,*
kidaze,courseselectionsystem,-
projectworlds,online_shopping_system,1.0
seacms,seacms,13.3.20250820
fabianros,project_monitoring_system,1.0
projectworlds,online_tours_and_travels,1.0
codeastro,electricity_billing_system,1.0
fabianros,simple_scheduling_system,1.0
codeastro,online_leave_application,1.0
tenda,ac18,4.0
tenda,ac18_firmware,16.03.34.06
wenkucms_project,wenkucms,3.4
saison,dataspider_servista,*
apt-cacher-ng_project,apt-cacher-ng,3.2-1
chef,automate,*
ibm,license_metric_tool,*
openml,openml.org,*
cesanta,mongoose,*
mealie,mealie,*
apple,iphone_os,26.0
apple,macos,26.0
apple,ipados,26.0
fairsketch,rise_ultimate_project_manager,3.9.4
ibm,websphere_application_server,8.5.0.0
ibm,websphere_application_server,9.0.0.0
esri,portal_for_arcgis,11.3
esri,portal_for_arcgis,11.0
trivisionsecurity,trivision_nc-227wf_firmware,5.80
trivisionsecurity,trivision_nc-227wf,-
pebcak,go-mail,*
filecoin,go-f3,*
boldworkplanner,bold_workplanner,*
coder,agentapi,*
chipsalliance,rocket-chip,2025-01-29
formcms,formcms,0.5.4
ebradyjobory,finance.js,4.1.0
titansystems,zender,3.9.7
dify,dify,1.6.0
rapid7,appspider_pro,*
validator_project,validator,*
nicehash,quickminer,6.12.0
ibm,planning_analytics_local,*
syauqi,collegetivity,1.0.0
argoproj,argo_cd,3.2.0
digisign,digisigner_one,1.0.4.60
totolink,x18_firmware,9.1.0cu.2053_b20230309
suisuijiang,fiora,1.0.0
cisco,cyber_vision_center,*
cisco,cyber_vision_center,5.2.0
cisco,cyber_vision_center,5.1.0
splunk,splunk,10.0.0
podofo_project,podofo,*
discourse,discourse,3.6.0
dolibarr,dolibarr_erp\/crm,21.0.1
jeecg,jeecg_boot,*
nvidia,nsight_graphics,*
termix,termix,*
joni1802,ts3_manager,*
keyence,vt_studio,*
canonical,lxd,*
creativeitem,ekushey_project_manager_crm,5.0
frappe,erpnext,15.67.0
frappe,frappe,15.72.4
andsoft,e-tms,25.03
iqbolshoh,php_education_management,1.0
htmly,htmly,3.0.8
xany,yoshop2.0,-
vitaracharts,vitaracharts,5.3.5
deltaww,diascreen,*
zabbix,zabbix,7.4.0
unity,editor,2017.2.0p4\+
unity,editor,2017.3.0b9\+
unity,editor,2017.1.2p4\+
unity,editor,*
xunruicms,xunruicms,4.7.1
emlog,emlog,2.5.19
seacms,seacms,13.1
metinfo,metinfo,8.0.0
tcl,65c655_firmware,v8-r75pt01-lf1v269.001116
tcl,65c655,-
tcl,65c655_firmware,-
motioneye_project,motioneye,0.43.1
motioneye_project,motioneye,0.42.1
directadmin,directadmin,1.680
hcltech,dryice_myxalytics,6.6
qnap,qts,5.2.5.3145
qnap,quts_hero,h5.2.5.3138
mayneyao,edios,*
phpmyfaq,phpmyfaq,4.0.7
assimp,assimp,6.0.2
frappe,learning,2.35.0
oracle,concurrent_processing,*
mcphubx,mcphub,*
belkin,f9k1015_firmware,1.00.10
belkin,f9k1015,-
tenda,ac18_firmware,15.03.05.19\(6318\)
fabian,online_course_registration_site,1.0
campcodes,online_apartment_visitor_management_system,1.0
flowiseai,flowise,3.0.7
endruntechnologies,sonoma_d12,4.00
endruntechnologies,sonoma_d12_firmware,6010-0071-000
endruntechnologies,sonoma_d12_firmware,6010-0076-000
code-projects,crud_operation_system,*
lion-coders,salepro_pos,5.4.8
ilias,ilias,8.23
ilias,ilias,9.13
ilias,ilias,10.1
pdfmake,pdfmake,0.3.0
codeastro,simple_banking_system,1.0
nozominetworks,guardian,*
nozominetworks,cmc,*
nikhil-bhalerao,hotel_and_lodge_management_system,1.0
planet,wgr-500_firmware,1.3411b190912
planet,wgr-500,-
vllm,vllm,0.11.0
rems,markdown_to_html_converter,1.0
puneethreddyhc,event_management_system,1.0
ibm,infosphere_data_replication_vsam_for_z\/os_remote_source,11.4
opexustech,foiaxpress,*
tenda,ch22_firmware,*
fabian,e-commerce_website,1.0
fabian,web-based_inventory_and_pos_system,1.0
projectworlds,advanced_library_management_system,1.0
janobe,simple_e-commerce_bookstore,1.0
itsourcecode,leave_management_system,1.0
fabian,student_transcript_processing_system,1.0
jhumanj,opnform,*
totolink,n600r_firmware,*
xxyopen,novel-plus,5.2.0
janobe,wedding_reservation_management_system,1.0
janobe,farm_management_system,1.0
configuroweb,simple_web_inventory_system,1.0
redragon-erp,redragon-erp,1.0
ghostxbh,uzy-ssm-mall,1.1.0
webreinvent,vaahcms,2.3.1
varunsardana004,blood_bank_and_donation_management_system,*
remyandrade,student_grades_management_system,1.0
projectworlds,gym_management_system,1.0
fabian,online_complaint_site,1.0
qualcomm,qca6694_firmware,-
qualcomm,qcn5064_firmware,-
qualcomm,qca6428,-
qualcomm,qca6438_firmware,-
qualcomm,ipq8074,-
qualcomm,qca6438,-
qualcomm,ipq8071_firmware,-
qualcomm,ipq8071,-
qualcomm,qca6694,-
qualcomm,qcn5550,-
qualcomm,qca6428_firmware,-
qualcomm,ipq8072_firmware,-
qualcomm,ipq8074_firmware,-
qualcomm,qcn5064,-
qualcomm,qcn5550_firmware,-
qualcomm,ipq8072,-
bestfeng,xckk,9.6
tenda,w12,3.0
fabian,simple_scheduling_system,1.0
carmelo,student_result_manager,1.0
fabianros,online_complaint_site,1.0
bigbluebutton,bigbluebutton,*
carmelogarcia,courier_management_system,1.0
carmelo,simple_leave_manager,1.0
projectworlds,gate_pass_management_system,1.0
newforma,project_center,*
microsoft,azure_monitor,-
microsoft,azure_playfab,-
microsoft,365_word_copilot,-
microsoft,azure_managed_redis,-
microsoft,azure_cache_for_redis,-
huayi-tec,jeewms,2025-08-20
fabianros,online_job_search_engine,1.0
frappe,learning,2.37.0
codeastro,gym_management_system,1.0
oretnom23,online_student_result_system,1.0
fabianros,simple_e-banking_system,1.0
fabianros,hospital_management_system,1.0
codeastro,simple_inventory_system,1.0
hcltech,unica,12.1.10
hcltech,unica,*
ibm,engineering_requirements_management_doors_next,7.0.3
ibm,engineering_requirements_management_doors_next,7.0.2
ibm,engineering_requirements_management_doors_next,7.1
